timestamp,request_count,bytes
1995-07-13 08:15:00-04:00,3078,49477004
1995-07-13 08:30:00-04:00,3480,53674456
1995-07-13 08:45:00-04:00,3087,43685619
1995-07-13 09:00:00-04:00,4212,58404018
1995-07-13 09:15:00-04:00,3012,39761752
1995-07-13 09:30:00-04:00,3535,44249212
1995-07-13 09:45:00-04:00,4167,55207320
1995-07-13 10:00:00-04:00,3248,59636961
1995-07-13 10:15:00-04:00,2255,50206314
1995-07-13 10:30:00-04:00,2340,40940172
1995-07-13 10:45:00-04:00,2371,53084412
1995-07-13 11:00:00-04:00,2610,55312813
1995-07-13 11:15:00-04:00,2411,47395744
1995-07-13 11:30:00-04:00,2437,50999914
1995-07-13 11:45:00-04:00,2290,56678862
1995-07-13 12:00:00-04:00,2431,52907391
1995-07-13 12:15:00-04:00,2383,50150052
1995-07-13 12:30:00-04:00,1826,42583270
1995-07-13 12:45:00-04:00,1893,46451435
1995-07-13 13:00:00-04:00,1423,43945455
1995-07-13 13:15:00-04:00,1928,42258736
1995-07-13 13:30:00-04:00,1878,41428700
1995-07-13 13:45:00-04:00,2098,51283782
1995-07-13 14:00:00-04:00,2087,43640637
1995-07-13 14:15:00-04:00,1732,37952343
1995-07-13 14:30:00-04:00,1821,48170101
1995-07-13 14:45:00-04:00,1838,42081814
1995-07-13 15:00:00-04:00,1619,37322816
1995-07-13 15:15:00-04:00,1853,47843731
1995-07-13 15:30:00-04:00,1829,45100492
1995-07-13 15:45:00-04:00,1997,42528964
1995-07-13 16:00:00-04:00,2024,45879565
1995-07-13 16:15:00-04:00,1764,42570317
1995-07-13 16:30:00-04:00,1824,44403461
1995-07-13 16:45:00-04:00,1538,34165813
1995-07-13 17:00:00-04:00,584,10375166
1995-07-13 17:15:00-04:00,669,10835954
1995-07-13 17:30:00-04:00,1162,26339673
1995-07-13 17:45:00-04:00,1170,23253667
1995-07-13 18:00:00-04:00,1219,26698670
1995-07-13 18:15:00-04:00,1136,20423725
1995-07-13 18:30:00-04:00,1182,24199468
1995-07-13 18:45:00-04:00,1014,23567102
1995-07-13 19:00:00-04:00,629,12423580
1995-07-13 19:15:00-04:00,930,20200561
1995-07-13 19:30:00-04:00,708,16172257
1995-07-13 19:45:00-04:00,2,106546
1995-07-13 20:00:00-04:00,315,3306914
1995-07-13 20:15:00-04:00,666,15949639
1995-07-13 20:30:00-04:00,647,12997709
1995-07-13 20:45:00-04:00,737,14331943
1995-07-13 21:00:00-04:00,968,23985500
1995-07-13 21:15:00-04:00,958,28065251
1995-07-13 21:30:00-04:00,719,12615497
1995-07-13 21:45:00-04:00,1037,19597459
1995-07-13 22:00:00-04:00,938,20100478
1995-07-13 22:15:00-04:00,792,14190235
1995-07-13 22:30:00-04:00,794,12435509
1995-07-13 22:45:00-04:00,827,14392247
1995-07-13 23:00:00-04:00,729,14463289
1995-07-13 23:15:00-04:00,1099,26579845
1995-07-13 23:30:00-04:00,829,18515362
1995-07-13 23:45:00-04:00,763,21747420
1995-07-14 00:00:00-04:00,910,22655546
1995-07-14 00:15:00-04:00,835,15761187
1995-07-14 00:30:00-04:00,745,20174110
1995-07-14 00:45:00-04:00,737,12015388
1995-07-14 01:00:00-04:00,668,16777011
1995-07-14 01:15:00-04:00,438,10223547
1995-07-14 01:30:00-04:00,513,15004469
1995-07-14 01:45:00-04:00,536,10189786
1995-07-14 02:00:00-04:00,497,9584002
1995-07-14 02:15:00-04:00,530,12545129
1995-07-14 02:30:00-04:00,573,12612811
1995-07-14 02:45:00-04:00,395,8654570
1995-07-14 03:00:00-04:00,486,9378410
1995-07-14 03:15:00-04:00,554,13175040
1995-07-14 03:30:00-04:00,438,10554294
1995-07-14 03:45:00-04:00,488,12877425
1995-07-14 04:00:00-04:00,408,17227942
1995-07-14 04:15:00-04:00,345,9932820
1995-07-14 04:30:00-04:00,409,13468162
1995-07-14 04:45:00-04:00,251,9242170
1995-07-14 05:00:00-04:00,462,11373651
1995-07-14 05:15:00-04:00,499,13782700
1995-07-14 05:30:00-04:00,418,8303751
1995-07-14 05:45:00-04:00,523,10145453
1995-07-14 06:00:00-04:00,386,6683792
1995-07-14 06:15:00-04:00,449,6955142
1995-07-14 06:30:00-04:00,334,8388630
1995-07-14 06:45:00-04:00,488,9619989
1995-07-14 07:00:00-04:00,509,12064051
1995-07-14 07:15:00-04:00,732,20725792
1995-07-14 07:30:00-04:00,961,25919867
1995-07-14 07:45:00-04:00,789,18105680
1995-07-14 08:00:00-04:00,678,22422991
1995-07-14 08:15:00-04:00,911,21452578
1995-07-14 08:30:00-04:00,972,17301832
1995-07-14 08:45:00-04:00,1421,28827854
1995-07-14 09:00:00-04:00,1383,31821084
1995-07-14 09:15:00-04:00,1177,23212156
1995-07-14 09:30:00-04:00,987,19965532
1995-07-14 09:45:00-04:00,1315,28716431
1995-07-14 10:00:00-04:00,1210,24683221
1995-07-14 10:15:00-04:00,1533,28805424
1995-07-14 10:30:00-04:00,1324,34727252
1995-07-14 10:45:00-04:00,1247,34450673
1995-07-14 11:00:00-04:00,1111,24686365
1995-07-14 11:15:00-04:00,1170,20813660
1995-07-14 11:30:00-04:00,1319,26457659
1995-07-14 11:45:00-04:00,1138,30702769
1995-07-14 12:00:00-04:00,1058,27777345
1995-07-14 12:15:00-04:00,1138,24771057
1995-07-14 12:30:00-04:00,1334,30235427
1995-07-14 12:45:00-04:00,1305,25514446
1995-07-14 13:00:00-04:00,1341,26670208
1995-07-14 13:15:00-04:00,1535,31722272
1995-07-14 13:30:00-04:00,1472,29562252
1995-07-14 13:45:00-04:00,1276,32203937
1995-07-14 14:00:00-04:00,1435,38217855
1995-07-14 14:15:00-04:00,1286,22420446
1995-07-14 14:30:00-04:00,1022,21848566
1995-07-14 14:45:00-04:00,1372,30308232
1995-07-14 15:00:00-04:00,1187,25910878
1995-07-14 15:15:00-04:00,1204,19857686
1995-07-14 15:30:00-04:00,1304,22158227
1995-07-14 15:45:00-04:00,1623,29610656
1995-07-14 16:00:00-04:00,1447,37101851
1995-07-14 16:15:00-04:00,1507,37589090
1995-07-14 16:30:00-04:00,1410,37964064
1995-07-14 16:45:00-04:00,937,41901701
1995-07-14 17:00:00-04:00,910,23388123
1995-07-14 17:15:00-04:00,1210,26538377
1995-07-14 17:30:00-04:00,1021,26497608
1995-07-14 17:45:00-04:00,1016,27010548
1995-07-14 18:00:00-04:00,729,14021170
1995-07-14 18:15:00-04:00,824,18659668
1995-07-14 18:30:00-04:00,699,12465222
1995-07-14 18:45:00-04:00,888,16116021
1995-07-14 19:00:00-04:00,768,19668249
1995-07-14 19:15:00-04:00,818,17626493
1995-07-14 19:30:00-04:00,880,21802461
1995-07-14 19:45:00-04:00,866,18742357
1995-07-14 20:00:00-04:00,802,23978514
1995-07-14 20:15:00-04:00,618,15436122
1995-07-14 20:30:00-04:00,679,10910210
1995-07-14 20:45:00-04:00,724,19642597
1995-07-14 21:00:00-04:00,626,15844437
1995-07-14 21:15:00-04:00,573,15216467
1995-07-14 21:30:00-04:00,792,16143476
1995-07-14 21:45:00-04:00,718,16158292
1995-07-14 22:00:00-04:00,716,22182209
1995-07-14 22:15:00-04:00,670,14005193
1995-07-14 22:30:00-04:00,903,16455620
1995-07-14 22:45:00-04:00,732,13328954
1995-07-14 23:00:00-04:00,623,13833626
1995-07-14 23:15:00-04:00,647,13280113
1995-07-14 23:30:00-04:00,662,15697755
1995-07-14 23:45:00-04:00,594,11346281
1995-07-15 00:00:00-04:00,515,15406309
1995-07-15 00:15:00-04:00,567,14119477
1995-07-15 00:30:00-04:00,475,10701668
1995-07-15 00:45:00-04:00,359,9739988
1995-07-15 01:00:00-04:00,447,8187684
1995-07-15 01:15:00-04:00,489,12276604
1995-07-15 01:30:00-04:00,473,9381318
1995-07-15 01:45:00-04:00,551,13361133
1995-07-15 02:00:00-04:00,505,10929666
1995-07-15 02:15:00-04:00,376,5598101
1995-07-15 02:30:00-04:00,334,7519292
1995-07-15 02:45:00-04:00,310,3743698
1995-07-15 03:00:00-04:00,371,6515858
1995-07-15 03:15:00-04:00,398,6982997
1995-07-15 03:30:00-04:00,247,2987439
1995-07-15 03:45:00-04:00,283,8878101
1995-07-15 04:00:00-04:00,276,6685356
1995-07-15 04:15:00-04:00,236,4320235
1995-07-15 04:30:00-04:00,234,4972493
1995-07-15 04:45:00-04:00,340,7071717
1995-07-15 05:00:00-04:00,295,8063364
1995-07-15 05:15:00-04:00,172,4232551
1995-07-15 05:30:00-04:00,187,3219993
1995-07-15 05:45:00-04:00,296,5019451
1995-07-15 06:00:00-04:00,218,4660151
1995-07-15 06:15:00-04:00,142,3185690
1995-07-15 06:30:00-04:00,176,4590593
1995-07-15 06:45:00-04:00,220,9404388
1995-07-15 07:00:00-04:00,279,6656744
1995-07-15 07:15:00-04:00,288,6687930
1995-07-15 07:30:00-04:00,163,6908368
1995-07-15 07:45:00-04:00,316,12160504
1995-07-15 08:00:00-04:00,291,7937048
1995-07-15 08:15:00-04:00,322,6562156
1995-07-15 08:30:00-04:00,248,2947074
1995-07-15 08:45:00-04:00,364,8708488
1995-07-15 09:00:00-04:00,294,8105981
1995-07-15 09:15:00-04:00,362,8583670
1995-07-15 09:30:00-04:00,443,7411073
1995-07-15 09:45:00-04:00,455,8767108
1995-07-15 10:00:00-04:00,490,10831944
1995-07-15 10:15:00-04:00,619,11870396
1995-07-15 10:30:00-04:00,418,10252117
1995-07-15 10:45:00-04:00,485,9295144
1995-07-15 11:00:00-04:00,550,11139826
1995-07-15 11:15:00-04:00,494,9018637
1995-07-15 11:30:00-04:00,495,9056884
1995-07-15 11:45:00-04:00,556,10352752
1995-07-15 12:00:00-04:00,547,10845373
1995-07-15 12:15:00-04:00,601,11994297
1995-07-15 12:30:00-04:00,561,10249667
1995-07-15 12:45:00-04:00,567,17540231
1995-07-15 13:00:00-04:00,639,20708949
1995-07-15 13:15:00-04:00,683,15299432
1995-07-15 13:30:00-04:00,521,10462359
1995-07-15 13:45:00-04:00,440,11021780
1995-07-15 14:00:00-04:00,458,9298457
1995-07-15 14:15:00-04:00,837,13056808
1995-07-15 14:30:00-04:00,714,13581378
1995-07-15 14:45:00-04:00,594,12943734
1995-07-15 15:00:00-04:00,610,11359927
1995-07-15 15:15:00-04:00,571,12649752
1995-07-15 15:30:00-04:00,708,13776508
1995-07-15 15:45:00-04:00,717,12474474
1995-07-15 16:00:00-04:00,534,17495108
1995-07-15 16:15:00-04:00,653,10786760
1995-07-15 16:30:00-04:00,762,15524376
1995-07-15 16:45:00-04:00,693,17407946
1995-07-15 17:00:00-04:00,521,15009375
1995-07-15 17:15:00-04:00,627,10978841
1995-07-15 17:30:00-04:00,792,15954223
1995-07-15 17:45:00-04:00,571,11365768
1995-07-15 18:00:00-04:00,406,12504709
1995-07-15 18:15:00-04:00,420,8612077
1995-07-15 18:30:00-04:00,649,8267819
1995-07-15 18:45:00-04:00,648,12084800
1995-07-15 19:00:00-04:00,739,11381218
1995-07-15 19:15:00-04:00,632,14209504
1995-07-15 19:30:00-04:00,450,10519574
1995-07-15 19:45:00-04:00,486,12529314
1995-07-15 20:00:00-04:00,602,15134380
1995-07-15 20:15:00-04:00,444,7334829
1995-07-15 20:30:00-04:00,512,14349514
1995-07-15 20:45:00-04:00,537,12465014
1995-07-15 21:00:00-04:00,633,13394979
1995-07-15 21:15:00-04:00,464,14887616
1995-07-15 21:30:00-04:00,410,7880303
1995-07-15 21:45:00-04:00,517,10162348
1995-07-15 22:00:00-04:00,496,7377460
1995-07-15 22:15:00-04:00,722,13529693
1995-07-15 22:30:00-04:00,553,9909037
1995-07-15 22:45:00-04:00,524,8498719
1995-07-15 23:00:00-04:00,605,12314845
1995-07-15 23:15:00-04:00,619,8914474
1995-07-15 23:30:00-04:00,568,10800127
1995-07-15 23:45:00-04:00,551,12223079
1995-07-16 00:00:00-04:00,448,10068756
1995-07-16 00:15:00-04:00,536,9489696
1995-07-16 00:30:00-04:00,518,11229756
1995-07-16 00:45:00-04:00,567,10003596
1995-07-16 01:00:00-04:00,413,7786547
1995-07-16 01:15:00-04:00,600,10419614
1995-07-16 01:30:00-04:00,498,10213792
1995-07-16 01:45:00-04:00,572,11363643
1995-07-16 02:00:00-04:00,302,7734502
1995-07-16 02:15:00-04:00,278,5977364
1995-07-16 02:30:00-04:00,413,5962472
1995-07-16 02:45:00-04:00,292,6419657
1995-07-16 03:00:00-04:00,229,8128155
1995-07-16 03:15:00-04:00,210,5208156
1995-07-16 03:30:00-04:00,171,4543285
1995-07-16 03:45:00-04:00,234,6282019
1995-07-16 04:00:00-04:00,172,2485877
1995-07-16 04:15:00-04:00,137,2462740
1995-07-16 04:30:00-04:00,205,2290208
1995-07-16 04:45:00-04:00,244,4717619
1995-07-16 05:00:00-04:00,196,3622131
1995-07-16 05:15:00-04:00,88,3265833
1995-07-16 05:30:00-04:00,132,3767979
1995-07-16 05:45:00-04:00,145,2533844
1995-07-16 06:00:00-04:00,219,5569973
1995-07-16 06:15:00-04:00,221,4070877
1995-07-16 06:30:00-04:00,176,3590099
1995-07-16 06:45:00-04:00,260,2798991
1995-07-16 07:00:00-04:00,102,3712140
1995-07-16 07:15:00-04:00,187,3963651
1995-07-16 07:30:00-04:00,202,5495622
1995-07-16 07:45:00-04:00,251,5374995
1995-07-16 08:00:00-04:00,256,4620239
1995-07-16 08:15:00-04:00,262,4251541
1995-07-16 08:30:00-04:00,282,4052973
1995-07-16 08:45:00-04:00,210,3246426
1995-07-16 09:00:00-04:00,275,4050652
1995-07-16 09:15:00-04:00,377,6763438
1995-07-16 09:30:00-04:00,418,9602476
1995-07-16 09:45:00-04:00,326,6523171
1995-07-16 10:00:00-04:00,433,11578520
1995-07-16 10:15:00-04:00,400,8372051
1995-07-16 10:30:00-04:00,363,5897781
1995-07-16 10:45:00-04:00,450,8564075
1995-07-16 11:00:00-04:00,407,7274405
1995-07-16 11:15:00-04:00,525,9302523
1995-07-16 11:30:00-04:00,457,11315249
1995-07-16 11:45:00-04:00,575,9987523
1995-07-16 12:00:00-04:00,529,10735411
1995-07-16 12:15:00-04:00,650,16540298
1995-07-16 12:30:00-04:00,570,18349149
1995-07-16 12:45:00-04:00,534,13491275
1995-07-16 13:00:00-04:00,628,14381636
1995-07-16 13:15:00-04:00,709,14906371
1995-07-16 13:30:00-04:00,579,12204629
1995-07-16 13:45:00-04:00,722,12498200
1995-07-16 14:00:00-04:00,774,15842459
1995-07-16 14:15:00-04:00,828,13714871
1995-07-16 14:30:00-04:00,674,17324394
1995-07-16 14:45:00-04:00,730,13491971
1995-07-16 15:00:00-04:00,707,12592402
1995-07-16 15:15:00-04:00,563,12179699
1995-07-16 15:30:00-04:00,608,17181650
1995-07-16 15:45:00-04:00,766,13831814
1995-07-16 16:00:00-04:00,646,15143608
1995-07-16 16:15:00-04:00,561,18473829
1995-07-16 16:30:00-04:00,697,19516660
1995-07-16 16:45:00-04:00,577,15142101
1995-07-16 17:00:00-04:00,680,19195322
1995-07-16 17:15:00-04:00,904,15693089
1995-07-16 17:30:00-04:00,620,17982165
1995-07-16 17:45:00-04:00,682,17078611
1995-07-16 18:00:00-04:00,616,10815343
1995-07-16 18:15:00-04:00,543,12929944
1995-07-16 18:30:00-04:00,751,21185180
1995-07-16 18:45:00-04:00,734,19913671
1995-07-16 19:00:00-04:00,636,12861006
1995-07-16 19:15:00-04:00,933,17215465
1995-07-16 19:30:00-04:00,839,13503278
1995-07-16 19:45:00-04:00,606,12416581
1995-07-16 20:00:00-04:00,669,15663450
1995-07-16 20:15:00-04:00,667,15364574
1995-07-16 20:30:00-04:00,753,15872379
1995-07-16 20:45:00-04:00,644,13282135
1995-07-16 21:00:00-04:00,625,16495240
1995-07-16 21:15:00-04:00,676,14753945
1995-07-16 21:30:00-04:00,788,16744520
1995-07-16 21:45:00-04:00,717,18802611
1995-07-16 22:00:00-04:00,769,18744110
1995-07-16 22:15:00-04:00,794,18711925
1995-07-16 22:30:00-04:00,708,15559549
1995-07-16 22:45:00-04:00,729,12112050
1995-07-16 23:00:00-04:00,655,11475249
1995-07-16 23:15:00-04:00,623,14372308
1995-07-16 23:30:00-04:00,622,17403467
1995-07-16 23:45:00-04:00,585,11300201
1995-07-17 00:00:00-04:00,525,9580427
1995-07-17 00:15:00-04:00,525,16289549
1995-07-17 00:30:00-04:00,504,8300335
1995-07-17 00:45:00-04:00,500,8233600
1995-07-17 01:00:00-04:00,509,9656043
1995-07-17 01:15:00-04:00,390,9081502
1995-07-17 01:30:00-04:00,378,7790117
1995-07-17 01:45:00-04:00,400,8064397
1995-07-17 02:00:00-04:00,309,4363672
1995-07-17 02:15:00-04:00,237,4290193
1995-07-17 02:30:00-04:00,257,5398351
1995-07-17 02:45:00-04:00,263,4637474
1995-07-17 03:00:00-04:00,265,3915985
1995-07-17 03:15:00-04:00,287,4921527
1995-07-17 03:30:00-04:00,195,3697435
1995-07-17 03:45:00-04:00,364,5859318
1995-07-17 04:00:00-04:00,274,8128219
1995-07-17 04:15:00-04:00,426,9981510
1995-07-17 04:30:00-04:00,310,7187402
1995-07-17 04:45:00-04:00,236,6302302
1995-07-17 05:00:00-04:00,208,2796102
1995-07-17 05:15:00-04:00,222,6051417
1995-07-17 05:30:00-04:00,293,4762782
1995-07-17 05:45:00-04:00,247,6170849
1995-07-17 06:00:00-04:00,176,2258571
1995-07-17 06:15:00-04:00,246,4494196
1995-07-17 06:30:00-04:00,262,5567766
1995-07-17 06:45:00-04:00,274,2941952
1995-07-17 07:00:00-04:00,258,3515971
1995-07-17 07:15:00-04:00,416,6842568
1995-07-17 07:30:00-04:00,487,10469662
1995-07-17 07:45:00-04:00,690,14680140
1995-07-17 08:00:00-04:00,655,17068862
1995-07-17 08:15:00-04:00,610,12711141
1995-07-17 08:30:00-04:00,571,7988359
1995-07-17 08:45:00-04:00,844,11939038
1995-07-17 09:00:00-04:00,803,10597432
1995-07-17 09:15:00-04:00,1160,22175725
1995-07-17 09:30:00-04:00,979,20209358
1995-07-17 09:45:00-04:00,1021,19594674
1995-07-17 10:00:00-04:00,1029,17667737
1995-07-17 10:15:00-04:00,1111,16929560
1995-07-17 10:30:00-04:00,1148,17842702
1995-07-17 10:45:00-04:00,1223,23525927
1995-07-17 11:00:00-04:00,1183,18009418
1995-07-17 11:15:00-04:00,1264,19620791
1995-07-17 11:30:00-04:00,1205,18259590
1995-07-17 11:45:00-04:00,1125,20487651
1995-07-17 12:00:00-04:00,1216,18230279
1995-07-17 12:15:00-04:00,1372,35930190
1995-07-17 12:30:00-04:00,1219,22063177
1995-07-17 12:45:00-04:00,1018,11613554
1995-07-17 13:00:00-04:00,1168,25717652
1995-07-17 13:15:00-04:00,1250,22133301
1995-07-17 13:30:00-04:00,1297,26726658
1995-07-17 13:45:00-04:00,1283,22384468
1995-07-17 14:00:00-04:00,1426,27412697
1995-07-17 14:15:00-04:00,1707,29846290
1995-07-17 14:30:00-04:00,1657,30341281
1995-07-17 14:45:00-04:00,1634,28968799
1995-07-17 15:00:00-04:00,1334,21545796
1995-07-17 15:15:00-04:00,1363,25318210
1995-07-17 15:30:00-04:00,1285,21219970
1995-07-17 15:45:00-04:00,1319,20455556
1995-07-17 16:00:00-04:00,1397,25348684
1995-07-17 16:15:00-04:00,1477,27232240
1995-07-17 16:30:00-04:00,1422,30834607
1995-07-17 16:45:00-04:00,1133,27220167
1995-07-17 17:00:00-04:00,1110,27371201
1995-07-17 17:15:00-04:00,1059,25241452
1995-07-17 17:30:00-04:00,861,16331020
1995-07-17 17:45:00-04:00,952,15780450
1995-07-17 18:00:00-04:00,946,21013441
1995-07-17 18:15:00-04:00,863,17964271
1995-07-17 18:30:00-04:00,838,20274591
1995-07-17 18:45:00-04:00,738,20287955
1995-07-17 19:00:00-04:00,746,20316277
1995-07-17 19:15:00-04:00,729,14991407
1995-07-17 19:30:00-04:00,702,11115443
1995-07-17 19:45:00-04:00,566,9335894
1995-07-17 20:00:00-04:00,499,7440962
1995-07-17 20:15:00-04:00,671,12857770
1995-07-17 20:30:00-04:00,638,16541465
1995-07-17 20:45:00-04:00,745,14129723
1995-07-17 21:00:00-04:00,718,14056204
1995-07-17 21:15:00-04:00,692,16346513
1995-07-17 21:30:00-04:00,1004,19721315
1995-07-17 21:45:00-04:00,756,17712389
1995-07-17 22:00:00-04:00,643,13696335
1995-07-17 22:15:00-04:00,792,13208868
1995-07-17 22:30:00-04:00,668,16640742
1995-07-17 22:45:00-04:00,793,12728599
1995-07-17 23:00:00-04:00,620,13786403
1995-07-17 23:15:00-04:00,589,10899031
1995-07-17 23:30:00-04:00,587,11248231
1995-07-17 23:45:00-04:00,615,10399805
1995-07-18 00:00:00-04:00,665,9204050
1995-07-18 00:15:00-04:00,644,12400045
1995-07-18 00:30:00-04:00,531,11588865
1995-07-18 00:45:00-04:00,451,9109921
1995-07-18 01:00:00-04:00,499,16966920
1995-07-18 01:15:00-04:00,489,15772749
1995-07-18 01:30:00-04:00,406,13714798
1995-07-18 01:45:00-04:00,396,12799879
1995-07-18 02:00:00-04:00,446,14587621
1995-07-18 02:15:00-04:00,437,10706770
1995-07-18 02:30:00-04:00,478,13868585
1995-07-18 02:45:00-04:00,309,6102443
1995-07-18 03:00:00-04:00,364,16333774
1995-07-18 03:15:00-04:00,238,3275017
1995-07-18 03:30:00-04:00,59,699166
1995-07-18 03:45:00-04:00,131,1519278
1995-07-18 04:00:00-04:00,53,1132794
1995-07-18 04:15:00-04:00,57,774246
1995-07-18 04:30:00-04:00,135,1282585
1995-07-18 04:45:00-04:00,71,1178794
1995-07-18 05:00:00-04:00,63,1386462
1995-07-18 05:15:00-04:00,96,1376035
1995-07-18 05:30:00-04:00,49,6142292
1995-07-18 05:45:00-04:00,201,3557855
1995-07-18 06:00:00-04:00,85,2885766
1995-07-18 06:15:00-04:00,57,949282
1995-07-18 06:30:00-04:00,99,1052948
1995-07-18 06:45:00-04:00,130,2789342
1995-07-18 07:00:00-04:00,269,3193704
1995-07-18 07:15:00-04:00,127,873233
1995-07-18 07:30:00-04:00,252,2484640
1995-07-18 07:45:00-04:00,296,1596451
1995-07-18 08:00:00-04:00,300,11742533
1995-07-18 08:15:00-04:00,451,12174619
1995-07-18 08:30:00-04:00,676,10031899
1995-07-18 08:45:00-04:00,852,12839612
1995-07-18 09:00:00-04:00,828,14978602
1995-07-18 09:15:00-04:00,832,14793502
1995-07-18 09:30:00-04:00,921,17123229
1995-07-18 09:45:00-04:00,822,15186806
1995-07-18 10:00:00-04:00,777,12982077
1995-07-18 10:15:00-04:00,786,9047140
1995-07-18 10:30:00-04:00,740,8465271
1995-07-18 10:45:00-04:00,932,14105217
1995-07-18 11:00:00-04:00,731,24391904
1995-07-18 11:15:00-04:00,1017,16577364
1995-07-18 11:30:00-04:00,850,12500210
1995-07-18 11:45:00-04:00,1091,19342111
1995-07-18 12:00:00-04:00,1105,18190457
1995-07-18 12:15:00-04:00,1366,18198289
1995-07-18 12:30:00-04:00,1041,18230514
1995-07-18 12:45:00-04:00,1211,21610251
1995-07-18 13:00:00-04:00,1210,21831337
1995-07-18 13:15:00-04:00,1232,18271481
1995-07-18 13:30:00-04:00,1386,23173985
1995-07-18 13:45:00-04:00,1277,18472843
1995-07-18 14:00:00-04:00,1112,29508770
1995-07-18 14:15:00-04:00,1155,20966465
1995-07-18 14:30:00-04:00,1238,20249969
1995-07-18 14:45:00-04:00,1181,17547227
1995-07-18 15:00:00-04:00,1316,25999615
1995-07-18 15:15:00-04:00,1228,20888374
1995-07-18 15:30:00-04:00,1519,30879804
1995-07-18 15:45:00-04:00,1368,24609855
1995-07-18 16:00:00-04:00,1476,23040819
1995-07-18 16:15:00-04:00,1381,20222378
1995-07-18 16:30:00-04:00,1316,21460423
1995-07-18 16:45:00-04:00,1302,23634937
1995-07-18 17:00:00-04:00,651,10190790
1995-07-18 17:15:00-04:00,574,11602757
1995-07-18 17:30:00-04:00,929,14105580
1995-07-18 17:45:00-04:00,564,8072545
1995-07-18 18:00:00-04:00,424,4981936
1995-07-18 18:15:00-04:00,627,7826593
1995-07-18 18:30:00-04:00,656,10649875
1995-07-18 18:45:00-04:00,828,14680270
1995-07-18 19:00:00-04:00,756,13800059
1995-07-18 19:15:00-04:00,893,16563019
1995-07-18 19:30:00-04:00,892,12928166
1995-07-18 19:45:00-04:00,711,10970711
1995-07-18 20:00:00-04:00,659,7750507
1995-07-18 20:15:00-04:00,489,12531565
1995-07-18 20:30:00-04:00,642,15746428
1995-07-18 20:45:00-04:00,563,11020377
1995-07-18 21:00:00-04:00,495,11558935
1995-07-18 21:15:00-04:00,645,10850036
1995-07-18 21:30:00-04:00,662,10653689
1995-07-18 21:45:00-04:00,632,10981496
1995-07-18 22:00:00-04:00,445,10824955
1995-07-18 22:15:00-04:00,502,8120522
1995-07-18 22:30:00-04:00,471,11264037
1995-07-18 22:45:00-04:00,552,8171921
1995-07-18 23:00:00-04:00,631,9041220
1995-07-18 23:15:00-04:00,783,14747713
1995-07-18 23:30:00-04:00,563,14981850
1995-07-18 23:45:00-04:00,434,8513050
1995-07-19 00:00:00-04:00,464,7804452
1995-07-19 00:15:00-04:00,503,10798442
1995-07-19 00:30:00-04:00,417,9671893
1995-07-19 00:45:00-04:00,432,5739693
1995-07-19 01:00:00-04:00,362,6450851
1995-07-19 01:15:00-04:00,459,8089969
1995-07-19 01:30:00-04:00,418,9193616
1995-07-19 01:45:00-04:00,392,6656483
1995-07-19 02:00:00-04:00,402,7844044
1995-07-19 02:15:00-04:00,477,14206885
1995-07-19 02:30:00-04:00,263,5260612
1995-07-19 02:45:00-04:00,328,5399134
1995-07-19 03:00:00-04:00,327,5853871
1995-07-19 03:15:00-04:00,373,5884801
1995-07-19 03:30:00-04:00,310,7896245
1995-07-19 03:45:00-04:00,353,7562472
1995-07-19 04:00:00-04:00,390,6418381
1995-07-19 04:15:00-04:00,412,9323011
1995-07-19 04:30:00-04:00,298,6287796
1995-07-19 04:45:00-04:00,385,6682278
1995-07-19 05:00:00-04:00,238,6789460
1995-07-19 05:15:00-04:00,240,7023462
1995-07-19 05:30:00-04:00,314,8968697
1995-07-19 05:45:00-04:00,301,9048948
1995-07-19 06:00:00-04:00,293,3068555
1995-07-19 06:15:00-04:00,339,4040938
1995-07-19 06:30:00-04:00,375,4592954
1995-07-19 06:45:00-04:00,444,9359030
1995-07-19 07:00:00-04:00,379,8906493
1995-07-19 07:15:00-04:00,419,7845956
1995-07-19 07:30:00-04:00,598,10798651
1995-07-19 07:45:00-04:00,863,14740237
1995-07-19 08:00:00-04:00,870,21752914
1995-07-19 08:15:00-04:00,726,14519264
1995-07-19 08:30:00-04:00,812,11598226
1995-07-19 08:45:00-04:00,637,12029805
1995-07-19 09:00:00-04:00,879,21223515
1995-07-19 09:15:00-04:00,860,9416983
1995-07-19 09:30:00-04:00,1101,16357553
1995-07-19 09:45:00-04:00,849,14065792
1995-07-19 10:00:00-04:00,1093,17394577
1995-07-19 10:15:00-04:00,1128,20936347
1995-07-19 10:30:00-04:00,1221,19140928
1995-07-19 10:45:00-04:00,1052,18563217
1995-07-19 11:00:00-04:00,1096,17211886
1995-07-19 11:15:00-04:00,1100,18782116
1995-07-19 11:30:00-04:00,1392,17320004
1995-07-19 11:45:00-04:00,1305,18166330
1995-07-19 12:00:00-04:00,1380,22268642
1995-07-19 12:15:00-04:00,1277,22094700
1995-07-19 12:30:00-04:00,1191,19649734
1995-07-19 12:45:00-04:00,1315,20392678
1995-07-19 13:00:00-04:00,1149,22142278
1995-07-19 13:15:00-04:00,1335,23178061
1995-07-19 13:30:00-04:00,1111,19434295
1995-07-19 13:45:00-04:00,1044,18748816
1995-07-19 14:00:00-04:00,1238,17788877
1995-07-19 14:15:00-04:00,1323,18664842
